1.780337651916872099e+00 1.931830273947340526e+00 2.083314921558514499e+00 2.234788772173847082e+00 2.386248004161116043e+00 2.537687443220187244e+00 2.689100083615265646e+00 2.840476439958421029e+00 2.991803669578538383e+00 3.143064384294085745e+00 3.294235041690999566e+00 3.445283767139661002e+00 3.596167405187157051e+00 3.746827527794713841e+00 3.897185030623668833e+00 4.047132818396555365e+00 4.196525904406003704e+00 4.345168011558591559e+00 4.492793441526675480e+00 4.639042546041220128e+00 4.783428552050027704e+00 4.925292710103691185e+00 5.063743687033313456e+00 5.197575724478710413e+00 5.325158225620126196e+00 5.444286978832414192e+00 5.551984017416609518e+00 5.644228965543364396e+00 5.715599440872957793e+00 5.758791505097454966e+00 5.763983181978770354e+00 5.717994774377279654e+00 5.603189538030007633e+00 5.396048499010611010e+00 5.065347675168089481e+00 4.569877001814308670e+00 3.855708494377374951e+00 2.853278723721925036e+00 1.475419340949295943e+00 -3.797429438955985392e-01 -2.809238887878720003e+00 -5.849376082200747007e+00 -9.446871821374083211e+00 -1.367583311769802634e+01 -1.883901669585183214e+01 -2.520510527073927065e+01 -3.293619065123928635e+01 -4.210352426494976186e+01 -5.265215193924508696e+01 -6.435672410740664873e+01 -7.681527455826936546e+01 -8.949647633878349495e+01 -1.018286918836005412e+02 -1.133009775649044997e+02 -1.235414700926390168e+02 -1.323511242853843726e+02 -1.396925146553749926e+02 -1.456499282292770374e+02 -1.503809260542248296e+02 -1.540739379313465633e+02 -1.569182030091110107e+02 -1.590861886718217590e+02 -1.607256702138116111e+02 -1.619580819065728861e+02 -1.628803319163217509e+02 -1.635681549436245348e+02 -1.640798507358016991e+02 -1.644598070651042292e+02 -1.647415489900660930e+02 -1.649502484338027273e+02 -1.651047237967267449e+02 -1.652189988630677533e+02 -1.653034998898637866e+02 -1.653659650827666496e+02 -1.654121302938090707e+02 -1.654462431538029819e+02 -1.654714470204617101e+02 -1.654900668681301852e+02 -1.655038217053105427e+02 -1.655139821543895380e+02 -1.655214872147488734e+02 -1.655270307081689509e+02 -1.655311252382593068e+02 -1.655341494910000506e+02 -1.655363832035566247e+02 -1.655380330097645754e+02 -1.655392515390403219e+02 -1.655401515277171995e+02 -1.655408162446227323e+02 -1.655413071924123187e+02 -1.655416697968520623e+02 -1.655419376090573849e+02 -1.655421354094664537e+02 -1.655422815005405539e+02 -1.655423894001592942e+02 -1.655424690924244828e+02 -1.655425279513161456e+02 -1.655425714231261907e+02 -1.655426035304108723e+02 -1.655426272441367530e+02
1.931852769399429626e+00 2.083345391429943572e+00 2.234830039041177496e+00 2.386303889656590904e+00 2.537763121643971331e+00 2.689202560703192191e+00 2.840615201098471765e+00 2.991991557441902927e+00 3.143318787062389319e+00 3.294579501778440278e+00 3.445750159176034444e+00 3.596798884625616033e+00 3.747682522674358641e+00 3.898342645283602081e+00 4.048700148114841468e+00 4.198647935890819305e+00 4.348041021904450076e+00 4.496683129062698292e+00 4.644308559038439199e+00 4.790557663563336455e+00 4.934943669586139059e+00 5.076807827658708305e+00 5.215258804613849719e+00 5.349090842093656484e+00 5.476673343281404094e+00 5.595802096555951621e+00 5.703499135223590422e+00 5.795744083461787710e+00 5.867114558939515057e+00 5.910306623359678824e+00 5.915498300497294082e+00 5.869509893227869313e+00 5.754704657304801074e+00 5.547563618817794584e+00 5.216862795629405802e+00 4.721392123060873303e+00 4.007223616547338274e+00 3.004793846969758597e+00 1.626934465487504200e+00 -2.282278176833185956e-01 -2.657723759207064163e+00 -5.697860949770357841e+00 -9.295356684630887045e+00 -1.352431797810856473e+01 -1.868750155464173091e+01 -2.505359012804348495e+01 -3.278467550677521558e+01 -4.195200911849416769e+01 -5.250063679086589730e+01 -6.420520895751018031e+01 -7.666375940752465112e+01 -8.934496118801916964e+01 -1.016771767336260552e+02 -1.131494624163662195e+02 -1.233899549459793548e+02 -1.321996091407627603e+02 -1.395409995127709522e+02 -1.454984130885248135e+02 -1.502294109150746522e+02 -1.539224227935014824e+02 -1.567666878723295554e+02 -1.589346735359051195e+02 -1.605741550785640470e+02 -1.618065667718111058e+02 -1.627288167819499165e+02 -1.634166398095444208e+02 -1.639283356019245730e+02 -1.643082919313819161e+02 -1.645900338564590584e+02 -1.647987333002783430e+02 -1.649532086632850110e+02 -1.650674837296531337e+02 -1.651519847564810846e+02 -1.652144499494092997e+02 -1.652606151604853721e+02 -1.652947280204817844e+02 -1.653199318871819230e+02 -1.653385517348452254e+02 -1.653523065720310399e+02 -1.653624670210947727e+02 -1.653699720814733212e+02 -1.653755155749056769e+02 -1.653796101049877336e+02 -1.653826343577121918e+02 -1.653848680702920149e+02 -1.653865178764999655e+02 -1.653877364057786963e+02 -1.653886363944579045e+02 -1.653893011113538591e+02 -1.653897920591340949e+02 -1.653901546635834165e+02 -1.653904224757853569e+02 -1.653906202761850466e+02 -1.653907663672620174e+02 -1.653908742668868399e+02 -1.653909539591173825e+02 -1.653910128180057200e+02 -1.653910562898346654e+02 -1.653910883971473424e+02 -1.653911121108648956e+02
2.083367874835966749e+00 2.234860496866539759e+00 2.386345144477856728e+00 2.537818995093379826e+00 2.689278227080908579e+00 2.840717666140333275e+00 2.992130306535887296e+00 3.143506662879688829e+00 3.294833892500678374e+00 3.446094607217408345e+00 3.597265264615923108e+00 3.748313990066752588e+00 3.899197628117181846e+00 4.049857750728709682e+00 4.200215253563041706e+00 4.350163041343204640e+00 4.499556127362499325e+00 4.648198234528409856e+00 4.795823664514516693e+00 4.942072769053432069e+00 5.086458775095183071e+00 5.228322933193349620e+00 5.366773910183043839e+00 5.500605947709440002e+00 5.628188448959916990e+00 5.747317202318760643e+00 5.855014241099380179e+00 5.947259189488466546e+00 6.018629665166760567e+00 6.061821729851847529e+00 6.067013407336480313e+00 6.021025000516660342e+00 5.906219765167942448e+00 5.699078727401766464e+00 5.368377905099043446e+00 4.872907233593712029e+00 4.158738728330413359e+00 3.156308960212200088e+00 1.778449580477050818e+00 -7.671270042711943182e-02 -2.506208638620933016e+00 -5.546345824095145538e+00 -9.143841553116484278e+00 -1.337280284274033626e+01 -1.853598641707891659e+01 -2.490207498846963929e+01 -3.263316036480912175e+01 -4.180049397382868648e+01 -5.234912164359413822e+01 -6.405369380817813862e+01 -7.651224425705629528e+01 -8.919344603751139289e+01 -1.015256615841758929e+02 -1.129979472688766009e+02 -1.232384398010217978e+02 -1.320480939985882287e+02 -1.393894843733086475e+02 -1.453468979515592707e+02 -1.500778957802625087e+02 -1.537709076605023881e+02 -1.566151727407757619e+02 -1.587831584054999894e+02 -1.604226399490267454e+02 -1.616550516429600179e+02 -1.625773016535964359e+02 -1.632651246815838419e+02 -1.637768204742632179e+02 -1.641567768039386408e+02 -1.644385187291824195e+02 -1.646472181731298576e+02 -1.648016935362115021e+02 -1.649159686026574150e+02 -1.650004696295465010e+02 -1.650629348225031094e+02 -1.651091000336058414e+02 -1.651432128935981893e+02 -1.651684167603132209e+02 -1.651870366079945711e+02 -1.652007914451903332e+02 -1.652109518942816351e+02 -1.652184569546447221e+02 -1.652240004480736388e+02 -1.652280949781684285e+02 -1.652311192308985142e+02 -1.652333529434751256e+02 -1.652350027496954112e+02 -1.652362212789474825e+02 -1.652371212676520997e+02 -1.652377859845338719e+02 -1.652382769323127434e+02 -1.652386395367679768e+02 -1.652389073489680413e+02 -1.652391051493855798e+02 -1.652392512404595664e+02 -1.652393591400922332e+02 -1.652394388323341445e+02 -1.652394976912150639e+02 -1.652395411630371598e+02 -1.652395732703383260e+02 -1.652395969840432315e+02
2.234882963962726343e+00 2.386375585993379733e+00 2.537860233604806837e+00 2.689334084220480925e+00 2.840793316208212183e+00 2.992232755267909550e+00 3.143645395663834385e+00 3.295021752008138627e+00 3.446348981629808961e+00 3.597609696347459973e+00 3.748780353747221294e+00 3.899829079199738313e+00 4.050712717252452855e+00 4.201372839867074660e+00 4.351730342705591781e+00 4.501678130491421292e+00 4.651071216518384510e+00 4.799713323694670741e+00 4.947338753694813462e+00 5.093587858252708322e+00 5.237973864320115247e+00 5.379838022452939406e+00 5.518288999489414870e+00 5.652121037078892130e+00 5.779703538414301178e+00 5.898832291887279311e+00 6.006529330820868928e+00 6.098774279414252319e+00 6.170144755364105116e+00 6.213336820407885597e+00 6.218528498362365653e+00 6.172540092151287183e+00 6.057734857580218346e+00 5.850593820790014554e+00 5.519892999686445201e+00 5.024422329620631622e+00 4.310253826050103321e+00 3.307824059907812142e+00 1.929964682538148013e+00 7.480240470295035360e-02 -2.354693528982386486e+00 -5.394830707566081962e+00 -8.992326428681439054e+00 -1.322128771308745243e+01 -1.838447128445440626e+01 -2.475055985312231499e+01 -3.248164522622237627e+01 -4.164897883159053293e+01 -5.219760649782458728e+01 -6.390217865962467414e+01 -7.636072910695261839e+01 -8.904193088736718664e+01 -1.013741464354748416e+02 -1.128464321228225344e+02 -1.230869246583972227e+02 -1.318965788597182893e+02 -1.392379692381394705e+02 -1.451953828197573557e+02 -1.499263806513904456e+02 -1.536193925340571127e+02 -1.564636576163014752e+02 -1.586316432825620382e+02 -1.602711248272909756e+02 -1.615035365221421841e+02 -1.624257865334868427e+02 -1.631136095619908986e+02 -1.636253053550661036e+02 -1.640052616850309732e+02 -1.642870036104927465e+02 -1.644957030546018188e+02 -1.646501784178076662e+02 -1.647644534843481097e+02 -1.648489545112948917e+02 -1.649114197043013519e+02 -1.649575849154419416e+02 -1.649916977754701293e+02 -1.650169016422006507e+02 -1.650355214898999634e+02 -1.650492763270988803e+02 -1.650594367761820820e+02 -1.650669418365647800e+02 -1.650724853300146435e+02 -1.650765798600916696e+02 -1.650796041128307365e+02 -1.650818378254019763e+02 -1.650834876316330906e+02 -1.650847061608974116e+02 -1.650856061495846347e+02 -1.650862708664724607e+02 -1.650867618142578976e+02 -1.650871244187057982e+02 -1.650873922309103250e+02 -1.650875900313275508e+02 -1.650877361223990079e+02 -1.650878440220196524e+02 -1.650879237142576414e+02 -1.650879825731497021e+02 -1.650880260449776813e+02 -1.650880581522674220e+02 -1.650880818659703664e+02
2.386398031006773834e+00 2.537890653037539135e+00 2.689375300649114120e+00 2.840849151264990269e+00 2.992308383252996862e+00 3.143747822313065043e+00 3.295160462709491700e+00 3.446536819054476286e+00 3.597864048677068105e+00 3.749124763395965676e+00 3.900295420797415424e+00 4.051344146252216838e+00 4.202227784308025349e+00 4.352887906926834027e+00 4.503245409771020391e+00 4.653193197564521988e+00 4.802586283601868011e+00 4.951228390792202561e+00 5.098853820811348747e+00 5.245102925394942162e+00 5.389488931497083968e+00 5.531353089676834145e+00 5.669804066776649165e+00 5.803636104451535438e+00 5.931218605901940499e+00 6.050347359529450131e+00 6.158044398670153186e+00 6.250289347540147311e+00 6.321659823857677551e+00 6.364851889387113104e+00 6.370043567977743848e+00 6.324055162590876300e+00 6.209249929072709229e+00 6.002108893603927520e+00 5.671408074123958976e+00 5.175937406007189878e+00 4.461768904728592666e+00 3.459339141261613904e+00 2.081479767094725819e+00 2.263174934147816897e-01 -2.203178434166265021e+00 -5.243315603420561466e+00 -8.840811313831450136e+00 -1.306977259117263479e+01 -1.823295615851628781e+01 -2.459904472349797544e+01 -3.233013009221141942e+01 -4.149746369263315415e+01 -5.204609135408912124e+01 -6.375066351211643223e+01 -7.620921395735099679e+01 -8.889041573770521154e+01 -1.012226312877634768e+02 -1.126949169786978473e+02 -1.229354095189124791e+02 -1.317450637253145942e+02 -1.390864541087361204e+02 -1.450438676949326862e+02 -1.497748655305204863e+02 -1.534678774164774495e+02 -1.563121425013776218e+02 -1.584801281697364743e+02 -1.601196097160936915e+02 -1.613520214121823244e+02 -1.622742714244615456e+02 -1.629620944536945046e+02 -1.634737902472945734e+02 -1.638537465776599049e+02 -1.641354885034116364e+02 -1.643441879477446150e+02 -1.644986633111195715e+02 -1.646129383777767430e+02 -1.646974394048112060e+02 -1.647599045978831782e+02 -1.648060698090744154e+02 -1.648401826691352881e+02 -1.648653865358969881e+02 -1.648840063836186971e+02 -1.648977612208357755e+02 -1.649079216699252299e+02 -1.649154267303100596e+02 -1.649209702237629358e+02 -1.649250647538660814e+02 -1.649280890065977871e+02 -1.649303227191631152e+02 -1.649319725253911315e+02 -1.649331910546611368e+02 -1.649340910433563181e+02 -1.649347557602404208e+02 -1.649352467080281883e+02 -1.649356093124767142e+02 -1.649358771246848221e+02 -1.649360749250892582e+02 -1.649362210161663427e+02 -1.649363289157951726e+02 -1.649364086080359471e+02 -1.649364674669213855e+02 -1.649365109387498762e+02 -1.649365430460400717e+02 -1.649365667597558627e+02
2.537913068151818052e+00 2.689405690182732123e+00 2.840890337794511389e+00 2.992364188410659320e+00 3.143823420399037616e+00 3.295262859459608507e+00 3.446675499856715508e+00 3.598051856202620247e+00 3.749379085826458624e+00 3.900639800547044622e+00 4.051810457950780986e+00 4.202859183408675925e+00 4.353742821468673085e+00 4.504402944093151895e+00 4.654760446945013896e+00 4.804708234748902740e+00 4.954101320800305075e+00 5.102743428009661741e+00 5.250368858054536680e+00 5.396617962672923596e+00 5.541003968822098003e+00 5.682868127065380470e+00 5.821319104250957999e+00 5.955151142041481549e+00 6.082733643647586952e+00 6.201862397484324774e+00 6.309559436905452401e+00 6.401804386149962056e+00 6.473174862965313636e+00 6.516366929152304088e+00 6.521558608604254736e+00 6.475570204333333635e+00 6.360764972240744441e+00 6.153623938561112894e+00 5.822923121279423242e+00 5.327452455801576114e+00 4.613283957626149956e+00 3.610854197781432795e+00 2.232994827950951056e+00 3.778325598970123100e-01 -2.051663359419026555e+00 -5.091800516041754321e+00 -8.689296211959369742e+00 -1.291825747973520500e+01 -1.808144104163123700e+01 -2.444752960162121980e+01 -3.217861496439625313e+01 -4.134594855812098046e+01 -5.189457621310510405e+01 -6.359914836602571597e+01 -7.605769880842692032e+01 -8.873890058870104269e+01 -1.010711161413920678e+02 -1.125434018371824436e+02 -1.227838943836859187e+02 -1.315935485969665422e+02 -1.389349389871666460e+02 -1.448923525795581213e+02 -1.496233504205073075e+02 -1.533163623109245179e+02 -1.561606273994145795e+02 -1.583286130706065364e+02 -1.599680946191591886e+02 -1.612005063169375205e+02 -1.621227563304981629e+02 -1.628105793606822544e+02 -1.633222751550038367e+02 -1.637022314859159735e+02 -1.639839734120714638e+02 -1.641926728566984650e+02 -1.643471482202913592e+02 -1.644614232871065269e+02 -1.645459243142722983e+02 -1.646083895074301893e+02 -1.646545547186885301e+02 -1.646886675787993681e+02 -1.647138714455940658e+02 -1.647324912933421786e+02 -1.647462461305786690e+02 -1.647564065796860575e+02 -1.647639116400887076e+02 -1.647694551335405890e+02 -1.647735496636429673e+02 -1.647765739163846774e+02 -1.647788076289513413e+02 -1.647804574351920905e+02 -1.647816759644607600e+02 -1.647825759531512233e+02 -1.647832406700361219e+02 -1.647837316178269873e+02 -1.647840942222762237e+02 -1.647843620344861506e+02 -1.647845598348900182e+02 -1.647847059259644595e+02 -1.647848138255957622e+02 -1.647848935178356555e+02 -1.647849523767153244e+02 -1.647849958485502384e+02 -1.647850279558425086e+02 -1.647850516695497163e+02
2.689428064814942676e+00 2.840920686846060583e+00 2.992405334458112964e+00 3.143879185074634375e+00 3.295338417063512715e+00 3.446777856124764394e+00 3.598190496522793325e+00 3.749566852869945066e+00 3.900894082495469650e+00 4.052154797218342708e+00 4.203325454625172597e+00 4.354374180087257074e+00 4.505257818152925253e+00 4.655917940785081477e+00 4.806275443647334278e+00 4.956223231465288315e+00 5.105616317535725202e+00 5.254258424770833713e+00 5.401883854850544786e+00 5.548132959516042462e+00 5.692518965728893043e+00 5.834383124058200032e+00 5.972834101359891790e+00 6.106666139306985208e+00 6.234248641123901535e+00 6.353377395243926529e+00 6.461074435044732667e+00 6.553319384796322034e+00 6.624689862285698894e+00 6.667881929362990512e+00 6.673073609981130971e+00 6.627085207221148799e+00 6.512279977058730296e+00 6.305138945801523676e+00 5.974438131496210502e+00 5.478967469591339956e+00 4.764798975617475563e+00 3.762369220677125092e+00 2.384509856717957010e+00 5.293475962814042646e-01 -1.900148311844261473e+00 -4.940285451364338165e+00 -8.537781127658684355e+00 -1.276674238248343229e+01 -1.792992593700396853e+01 -2.429601449023575555e+01 -3.202709984496964069e+01 -4.119443342962789245e+01 -5.174306107585021408e+01 -6.344763322185788468e+01 -7.590618366042150456e+01 -8.858738544058465436e+01 -1.009196009968465830e+02 -1.123918866992104029e+02 -1.226323792542254125e+02 -1.314420334768252872e+02 -1.387834238761973609e+02 -1.447408374769675845e+02 -1.494718353251746237e+02 -1.531648472216242567e+02 -1.560091123149883856e+02 -1.581770979900157101e+02 -1.598165795415538639e+02 -1.610489912416046536e+02 -1.619712412568951834e+02 -1.626590642883868156e+02 -1.631707600836867584e+02 -1.635507164153214319e+02 -1.638324583420230454e+02 -1.640411577870538622e+02 -1.641956331509489360e+02 -1.643099082179874415e+02 -1.643944092453116639e+02 -1.644568744385911430e+02 -1.645030396499425649e+02 -1.645371525101170391e+02 -1.645623563769653401e+02 -1.645809762247475874e+02 -1.645947310620080373e+02 -1.646048915111415738e+02 -1.646123965715478050e+02 -1.646179400650195248e+02 -1.646220345951240631e+02 -1.646250588478779946e+02 -1.646272925604515933e+02 -1.646289423666858056e+02 -1.646301608959594489e+02 -1.646310608846555965e+02 -1.646317256015410635e+02 -1.646322165493334921e+02 -1.646325791537839507e+02 -1.646328469659908365e+02 -1.646330447663949030e+02 -1.646331908574729255e+02 -1.646332987571016702e+02 -1.646333784493423593e+02 -1.646334373082314926e+02 -1.646334807800556064e+02 -1.646335128873494114e+02 -1.646335366010572727e+02
2.840943006667363768e+00 2.992435628698756123e+00 3.143920276311180206e+00 3.295394126928202994e+00 3.446853358917762566e+00 3.598292797979933511e+00 3.749705438379210332e+00 3.901081794728050056e+00 4.052409024355862144e+00 4.203669739081828283e+00 4.354840396492847709e+00 4.505889121960604093e+00 4.656772760033951464e+00 4.807432882676502039e+00 4.957790385552824475e+00 5.107738173389821057e+00 5.257131259486028441e+00 5.405773366756005061e+00 5.553398796882883737e+00 5.699647901612164169e+00 5.844033907911232006e+00 5.985898066357009384e+00 6.124349043815919380e+00 6.258181081974999671e+00 6.385763584077342792e+00 6.504892338580925859e+00 6.612589378895803449e+00 6.704834329333955623e+00 6.776204807735931368e+00 6.819396876018648967e+00 6.824588558215757494e+00 6.778600157501520229e+00 6.663794929952466362e+00 6.456653901975115240e+00 6.125953091699678943e+00 5.630482434632464006e+00 4.916313946347320218e+00 3.913884198047278051e+00 2.536024842037580385e+00 6.808625919146163996e-01 -1.748633301059712597e+00 -4.788770417423618753e+00 -8.386266067149007242e+00 -1.261522730443850016e+01 -1.777841084897270107e+01 -2.414449939305441006e+01 -3.187558473690090111e+01 -4.104291830928305274e+01 -5.159154594364260049e+01 -6.329611808028908371e+01 -7.575466851365766274e+01 -8.843587029367202490e+01 -1.007680858547686711e+02 -1.122403715660314703e+02 -1.224808641325720941e+02 -1.312905183677856087e+02 -1.386319087795767757e+02 -1.445893223916997101e+02 -1.493203202497349480e+02 -1.530133321543514455e+02 -1.558575972543025330e+02 -1.580255829345348673e+02 -1.596650644900974214e+02 -1.608974761932456090e+02 -1.618197262108756718e+02 -1.625075492441324343e+02 -1.630192450407525655e+02 -1.633992013733773945e+02 -1.636809433008099575e+02 -1.638896427463863006e+02 -1.640441181106859858e+02 -1.641583931780238288e+02 -1.642428942055730658e+02 -1.643053593990225920e+02 -1.643515246104870755e+02 -1.643856374707587236e+02 -1.644108413376703481e+02 -1.644294611855006849e+02 -1.644432160227987367e+02 -1.644533764719562328e+02 -1.644608815323865656e+02 -1.644664250258678351e+02 -1.644705195559885453e+02 -1.644735438087462569e+02 -1.644757775213260231e+02 -1.644774273275650671e+02 -1.644786458568433716e+02 -1.644795458455425319e+02 -1.644802105624275441e+02 -1.644807015102216781e+02 -1.644810641146725629e+02 -1.644813319268780276e+02 -1.644815297272897681e+02 -1.644816758183646073e+02 -1.644817837179939772e+02 -1.644818634102383612e+02 -1.644819222691203890e+02 -1.644819657409488798e+02 -1.644819978482400415e+02 -1.644820215619526209e+02
2.992457874308548149e+00 3.143950496340310430e+00 3.295435143953235002e+00 3.446908994570939466e+00 3.598368226561420080e+00 3.749807665624837583e+00 3.901220306025802387e+00 4.052596662376929615e+00 4.203923892007837004e+00 4.355184606737991793e+00 4.506355264154684903e+00 4.657403989630121366e+00 4.808287627713864865e+00 4.958947750370488627e+00 5.109305253265860713e+00 5.259253041128640227e+00 5.408646127259738812e+00 5.557288234576925667e+00 5.704913664767667036e+00 5.851162769583308609e+00 5.995548775999109736e+00 6.137412934602583192e+00 6.275863912274355805e+00 6.409695950720460722e+00 6.537278453209258267e+00 6.656407208232160144e+00 6.764104249243067635e+00 6.856349200610791783e+00 6.927719680248388023e+00 6.970911750163200082e+00 6.976103434498159395e+00 6.930115036553766039e+00 6.815309812543088874e+00 6.608168789006515276e+00 6.277467984187353522e+00 5.781997333670106265e+00 5.067828853087235963e+00 4.065399113777863782e+00 2.687539768531418183e+00 8.323775323725806086e-01 -1.597118340087543276e+00 -4.637255425099006345e+00 -8.234751038851097604e+00 -1.246371225239875358e+01 -1.762689578341199237e+01 -2.399298431510461072e+01 -3.172406964421041309e+01 -4.089140319997089534e+01 -5.144003081826902246e+01 -6.314460294224095094e+01 -7.560315336857577506e+01 -8.828435514838729148e+01 -1.006165707160291731e+02 -1.120888564393437008e+02 -1.223293490214883121e+02 -1.311390032737819240e+02 -1.384803937023883691e+02 -1.444378073298787797e+02 -1.491688052012177366e+02 -1.528618171168972708e+02 -1.557060822257743098e+02 -1.578740679130443425e+02 -1.595135494740632964e+02 -1.607459611813877416e+02 -1.616682112021915998e+02 -1.623560342378365249e+02 -1.628677300362483322e+02 -1.632476863702100331e+02 -1.635294282986378391e+02 -1.637381277449594847e+02 -1.638926031098037868e+02 -1.640068781775484013e+02 -1.640913792053974589e+02 -1.641538443990691007e+02 -1.642000096107009028e+02 -1.642341224710918937e+02 -1.642593263380929614e+02 -1.642779461859929597e+02 -1.642917010233394706e+02 -1.643018614725353075e+02 -1.643093665329941473e+02 -1.643149100264911908e+02 -1.643190045566267088e+02 -1.643220288093959880e+02 -1.643242625219828597e+02 -1.643259123282291227e+02 -1.643271308575083935e+02 -1.643280308462125276e+02 -1.643286955630995863e+02 -1.643291865108949992e+02 -1.643295491153490104e+02 -1.643298169275561804e+02 -1.643300147279677219e+02 -1.643301608190436696e+02 -1.643302687186739206e+02 -1.643303484109171109e+02 -1.643304072697987976e+02 -1.643304507416296190e+02 -1.643304828489213207e+02 -1.643305065626302621e+02
3.143972641471047602e+00 3.295465263503312592e+00 3.446949911116918841e+00 3.598423761735543014e+00 3.749882993727271074e+00 3.901322432792378780e+00 4.052735073195628424e+00 4.204111429549848289e+00 4.355438659184946992e+00 4.506699373920776353e+00 4.657870031345148654e+00 4.808918756830983021e+00 4.959802394928803260e+00 5.110462517604482002e+00 5.260820020525646790e+00 5.410767808423335268e+00 5.560160894601676063e+00 5.708803001982783343e+00 5.856428432259991546e+00 6.002677537192561807e+00 6.147063543766414284e+00 6.288927702583400503e+00 6.427378680543381684e+00 6.561210719378101075e+00 6.688793222390142290e+00 6.807921978116179496e+00 6.915619020069477152e+00 7.007863972695802524e+00 7.079234454006370747e+00 7.122426526130965385e+00 7.127618213360476851e+00 7.081629819166327167e+00 6.966824599946452423e+00 6.759683582422494119e+00 6.428982784990876276e+00 5.933512143341986622e+00 5.219343673187649024e+00 4.216913946051236373e+00 2.839054615377750057e+00 9.838923981257327034e-01 -1.445603446559054595e+00 -4.485740489120718877e+00 -8.083236054166636819e+00 -1.231219723556886692e+01 -1.747538074827534160e+01 -2.384146926319376902e+01 -3.157255457234135321e+01 -4.073988810559713158e+01 -5.128851570214855826e+01 -6.299308780896021887e+01 -7.545163822577038104e+01 -8.813284000530791218e+01 -1.004650555818116118e+02 -1.119373413214424176e+02 -1.221778339247135534e+02 -1.309874882001332423e+02 -1.383288786515058746e+02 -1.442862922998051260e+02 -1.490172901891563981e+02 -1.527103021198143722e+02 -1.555545672407748157e+02 -1.577225529375715212e+02 -1.593620345059861734e+02 -1.605944462189689546e+02 -1.615166962440654856e+02 -1.622045192829467908e+02 -1.627162150837808667e+02 -1.630961714195528032e+02 -1.633779133493293330e+02 -1.635866127966524459e+02 -1.637410881622415957e+02 -1.638553632305354313e+02 -1.639398642587937331e+02 -1.640023294527638029e+02 -1.640484946646213587e+02 -1.640826075251737279e+02 -1.641078113922984585e+02 -1.641264312402871042e+02 -1.641401860777005197e+02 -1.641503465269439346e+02 -1.641578515874372499e+02 -1.641633950809648752e+02 -1.641674896111211410e+02 -1.641705138639033805e+02 -1.641727475765036672e+02 -1.641743973827546483e+02 -1.641756159120424741e+02 -1.641765159007484272e+02 -1.641771806176416533e+02 -1.641776715654370946e+02 -1.641780341698936638e+02 -1.641783019821033349e+02 -1.641784997825134269e+02 -1.641786458735914778e+02 -1.641787537732210467e+02 -1.641788334654627874e+02 -1.641788923243495617e+02 -1.641789357961744713e+02 -1.641789679034700384e+02 -1.641789916171770471e+02
