1.239083664697827793e-03 -6.666207360334143765e-04 -3.910516549308499433e-06 -1.375454414211998604e-06 4.521569841427876073e-04
-6.666207360334143765e-04 3.905784114939977710e-04 4.197403234601527558e-06 8.433176159147674070e-07 -2.145548926993795795e-04
-3.910516549308497739e-06 4.197403234601528405e-06 5.310714909216404649e-07 -5.110259538739069975e-09 3.669416930835157306e-07
-1.375454414211998604e-06 8.433176159147674070e-07 -5.110259538739104717e-09 1.144142265995015186e-08 -2.394007924266391671e-07
4.521569841427869568e-04 -2.145548926993797692e-04 3.669416930835158894e-07 -2.394007924266400671e-07 2.701287930807867114e-04
